pr_number,created_at,hours_to_review
3132,2022-09-06 21:28:51,0.06
3131,2022-09-06 20:22:51,688.54
3129,2022-09-06 18:44:45,1.96
3128,2022-09-06 17:59:52,138.49
3127,2022-09-06 17:09:54,4.28
3126,2022-09-06 17:09:25,4.43
3125,2022-09-06 17:03:05,4.56
3124,2022-09-06 16:55:00,0.18
3123,2022-09-06 06:46:55,75.53
3122,2022-09-06 00:02:35,238.07
3121,2022-09-05 18:20:39,15.78
3120,2022-09-05 08:28:56,1.05
3119,2022-09-03 10:52:42,45.25
3118,2022-09-02 09:24:21,5890.53
3117,2022-09-02 09:20:35,101.6
3116,2022-09-01 20:41:47,1295.44
3113,2022-09-01 19:04:19,5062.09
3112,2022-09-01 18:56:47,0.36
3111,2022-09-01 16:37:09,0.42
3110,2022-09-01 13:21:22,0.56
3109,2022-08-31 19:38:21,16.78
3108,2022-08-31 17:23:42,22.67
3107,2022-08-31 16:23:31,0.16
3106,2022-08-31 15:23:07,21.82
3104,2022-08-30 23:00:45,10.77
3103,2022-08-30 21:33:32,12.23
3102,2022-08-30 20:21:37,0.43
3101,2022-08-30 16:29:18,49.56
3100,2022-08-30 11:17:08,4685.47
3099,2022-08-29 21:05:41,11.35
3098,2022-08-29 20:22:45,551.44
3097,2022-08-29 19:15:31,1.13
3096,2022-08-29 18:05:38,0.16
3095,2022-08-29 16:17:12,4221.76
3094,2022-08-29 14:04:27,24.01
3093,2022-08-26 20:29:39,0.14
3092,2022-08-26 18:54:40,15.38
3091,2022-08-26 18:40:14,1.25
3090,2022-08-26 18:29:34,97.18
3089,2022-08-26 14:17:06,8323.8
3088,2022-08-26 08:04:21,3.61
3087,2022-08-25 18:11:01,0.44
3086,2022-08-25 14:22:12,125.28
3085,2022-08-25 13:43:09,2.54
3084,2022-08-25 13:30:57,310.09
3083,2022-08-25 13:16:55,173.6
3082,2022-08-25 12:33:31,864.52
3081,2022-08-25 12:31:35,1.91
3080,2022-08-24 12:02:17,142.1
3079,2022-08-23 14:15:14,6125.65
3077,2022-08-23 08:45:23,0.38
3076,2022-08-22 18:40:10,1.83
3075,2022-08-22 16:53:28,235.47
3074,2022-08-22 16:40:38,72.24
3073,2022-08-22 16:16:05,138.18
3072,2022-08-22 15:02:43,15.41
3071,2022-08-22 09:22:31,22.64
3070,2022-08-22 02:14:29,78.55
3069,2022-08-19 16:00:00,18.04
3068,2022-08-19 15:20:58,139.61
3067,2022-08-19 15:11:58,0.01
3066,2022-08-19 11:29:46,3.19
3065,2022-08-19 09:21:26,6313.88
3064,2022-08-18 14:16:19,18.01
3062,2022-08-17 16:44:13,292.25
3061,2022-08-17 11:47:40,2.23
3060,2022-08-17 10:10:44,4996.67
3059,2022-08-17 09:39:47,362.59
3058,2022-08-16 22:27:52,0.19
3057,2022-08-16 18:31:41,209.58
3056,2022-08-16 16:37:22,0.69
3053,2022-08-16 12:30:22,3.11
3052,2022-08-16 10:23:58,5.23
3051,2022-08-16 09:15:09,2329.4
3050,2022-08-16 08:41:47,23.74
3049,2022-08-15 17:59:33,335.66
3048,2022-08-15 17:43:59,0.86
3047,2022-08-15 17:23:13,1.3
3046,2022-08-15 15:29:21,0.72
3045,2022-08-15 08:24:39,1.15
3044,2022-08-13 11:46:32,52.43
3043,2022-08-13 09:33:31,1157.73
3042,2022-08-12 20:24:26,431.32
3041,2022-08-12 15:19:34,1655.19
3040,2022-08-12 14:34:37,0.94
3039,2022-08-12 13:39:11,0.54
3038,2022-08-12 05:45:36,490.9
3037,2022-08-11 19:59:15,0.19
3036,2022-08-11 16:59:23,2.26
3035,2022-08-11 16:38:43,0.4
3034,2022-08-11 15:19:40,0.05
3033,2022-08-11 14:14:24,1.36
3032,2022-08-11 03:11:57,14603.51
3031,2022-08-10 21:42:32,0.18
3030,2022-08-10 21:23:12,0.13
3029,2022-08-10 20:13:32,204.51
3028,2022-08-10 18:01:13,1367.38
3027,2022-08-10 14:46:35,3.56
3026,2022-08-10 11:31:23,0.15
3025,2022-08-10 00:19:09,16.9
3024,2022-08-09 19:43:12,0.26
3023,2022-08-09 18:51:02,0.04
3021,2022-08-09 10:37:33,152.29
3020,2022-08-09 08:46:41,79.43
3019,2022-08-08 22:25:36,524.68
3018,2022-08-08 18:52:47,21.01
3017,2022-08-08 18:30:54,0.24
3016,2022-08-08 18:02:45,9090.03
3015,2022-08-08 17:51:33,0.6
3014,2022-08-08 10:15:10,1.12
3013,2022-08-08 09:45:08,1.57
3012,2022-08-05 22:20:16,89.55
3011,2022-08-05 13:31:56,99.99
3010,2022-08-05 10:16:57,1.69
3009,2022-08-05 09:36:31,170.87
3008,2022-08-04 23:36:03,9207.58
3007,2022-08-04 21:31:59,0.05
3006,2022-08-04 21:07:41,0.53
3005,2022-08-04 19:41:22,783.0
3004,2022-08-04 19:32:53,0.52
3003,2022-08-04 17:54:07,1606.43
3002,2022-08-04 14:50:08,149.58
3001,2022-08-04 13:41:45,165.77
3000,2022-08-04 12:26:54,6.48
2999,2022-08-04 10:17:37,0.22
2998,2022-08-03 15:57:14,142.36
2997,2022-08-03 11:59:58,32.61
2996,2022-08-02 20:22:39,64.81
2995,2022-08-02 16:20:38,0.65
2994,2022-08-02 15:52:09,24.22
2993,2022-08-01 14:11:08,1873.09
2992,2022-07-31 20:15:46,44.05
2991,2022-07-31 19:28:22,0.67
2990,2022-07-29 18:03:27,0.48
2989,2022-07-29 09:27:20,0.19
2988,2022-07-28 20:24:32,16.36
2987,2022-07-28 20:10:19,791.7
2986,2022-07-28 12:01:32,169.97
2985,2022-07-28 05:15:02,36.66
2984,2022-07-27 14:03:37,0.6
2983,2022-07-27 12:36:09,697.81
2982,2022-07-27 08:12:34,3.6
2981,2022-07-27 04:15:09,9.69
2980,2022-07-26 20:04:23,6792.09
2979,2022-07-26 19:56:03,0.01
2976,2022-07-26 04:38:06,367.0
2975,2022-07-25 19:26:15,0.15
2974,2022-07-25 13:25:07,5.44
2973,2022-07-25 09:01:45,217.01
2972,2022-07-22 13:49:04,0.16
2971,2022-07-21 17:49:13,688.43
2970,2022-07-21 17:40:26,452.66
2969,2022-07-21 14:32:01,0.63
2968,2022-07-21 13:34:22,0.64
2967,2022-07-21 13:29:27,4.22
2966,2022-07-21 12:50:08,4.94
2965,2022-07-21 12:46:00,9526.91
2964,2022-07-21 10:15:58,1136.91
2963,2022-07-20 19:36:10,523.96
2962,2022-07-20 17:39:41,2.57
2961,2022-07-20 16:55:00,2.46
2960,2022-07-20 16:46:06,3.39
2959,2022-07-20 16:39:30,646.97
2958,2022-07-20 16:33:11,647.08
2957,2022-07-20 14:47:10,1.51
2956,2022-07-20 14:01:58,20.78
2955,2022-07-20 11:52:23,6943.89
2954,2022-07-20 10:14:47,5072.09
2953,2022-07-19 20:40:14,213.8
2952,2022-07-19 18:26:24,39.74
2951,2022-07-19 18:06:23,145.84
2950,2022-07-19 17:49:06,2.14
2949,2022-07-19 15:35:51,2.51
2948,2022-07-19 14:53:42,1344.5
2947,2022-07-19 09:27:12,5.28
2946,2022-07-18 21:36:36,356.45
2945,2022-07-18 19:38:45,0.35
2944,2022-07-18 10:27:37,418.09
2943,2022-07-18 10:09:48,6.2
2941,2022-07-15 18:17:27,0.86
2940,2022-07-15 17:55:33,70.52
2939,2022-07-15 16:35:55,0.16
2938,2022-07-15 15:38:09,96.05
2937,2022-07-15 14:54:57,70.28
2936,2022-07-15 14:07:03,71.09
2935,2022-07-14 19:38:47,0.63
2934,2022-07-14 15:04:26,951.43
2932,2022-07-14 13:15:41,171.38
2931,2022-07-14 10:38:59,119.37
2930,2022-07-13 14:02:59,123.27
2929,2022-07-13 13:29:22,124.11
2928,2022-07-13 08:53:40,174.13
2927,2022-07-12 22:41:15,189.77
2926,2022-07-12 20:53:21,185.19
2925,2022-07-12 20:39:33,16.36
2924,2022-07-12 20:02:57,0.53
2923,2022-07-12 18:46:29,18.23
2922,2022-07-12 15:46:01,2.03
2921,2022-07-12 15:26:38,1.69
2920,2022-07-12 15:23:53,1.24
2919,2022-07-12 14:51:26,1.57
2918,2022-07-11 20:12:54,16.56
2917,2022-07-11 14:42:36,19.54
2916,2022-07-11 10:14:30,174.5
2915,2022-07-11 09:34:48,79.03
2914,2022-07-08 19:15:43,0.18
2913,2022-07-08 14:22:55,4.22
2912,2022-07-07 21:21:34,855.52
2911,2022-07-07 20:24:51,17.05
2910,2022-07-07 19:59:53,520.61
2909,2022-07-07 19:55:17,1006.72
2908,2022-07-07 19:10:27,119.8
2907,2022-07-07 18:39:20,503.56
2906,2022-07-07 16:30:49,260.02
2905,2022-07-07 16:29:52,3187.54
2904,2022-07-07 13:49:41,0.27
2903,2022-07-07 08:57:25,0.65
2902,2022-07-06 23:08:08,14.15
2901,2022-07-06 21:39:04,156.58
2900,2022-07-06 19:46:46,0.15
2899,2022-07-06 12:01:26,6.83
2898,2022-07-06 01:24:15,1722.52
2897,2022-07-06 01:03:20,0.89
2896,2022-07-05 19:10:42,0.52
2895,2022-07-05 14:36:12,889.21
2894,2022-07-05 14:26:15,3.68
2893,2022-07-05 12:44:46,39.93
2892,2022-07-05 10:24:35,52.46
2891,2022-07-05 07:15:39,58.94
2890,2022-07-04 11:20:12,25.76
2889,2022-07-04 09:52:52,39.73
2888,2022-07-04 05:51:29,28.31
2887,2022-07-04 05:51:21,28.33
2886,2022-07-02 12:13:30,69.93
2885,2022-07-01 18:54:20,0.62
2884,2022-07-01 18:23:20,6541.28
2883,2022-07-01 18:00:58,0.28
2882,2022-07-01 15:23:47,92.41
2881,2022-07-01 12:22:25,0.21
2880,2022-07-01 07:49:43,1088.38
2879,2022-06-30 20:59:15,0.02
2878,2022-06-30 19:50:24,3.41
2877,2022-06-30 17:20:57,114.56
2876,2022-06-30 16:07:39,116.33
2875,2022-06-30 11:27:42,28.94
2874,2022-06-30 01:33:50,8225.24
2873,2022-06-29 20:46:06,182.2
2872,2022-06-29 18:03:58,0.75
2871,2022-06-29 17:22:51,0.57
2870,2022-06-29 16:51:11,0.64
2869,2022-06-29 12:31:07,2.75
2868,2022-06-29 09:04:13,146.65
2867,2022-06-29 03:35:59,0.02
2866,2022-06-29 02:01:04,521.44
2865,2022-06-29 01:45:20,35.27
2864,2022-06-28 17:06:11,0.63
2863,2022-06-28 11:59:45,29.5
2862,2022-06-28 10:59:41,28.64
2861,2022-06-27 21:41:57,21.09
2860,2022-06-27 20:34:16,1.88
2859,2022-06-27 19:24:53,0.93
2858,2022-06-27 17:04:25,25.52
2857,2022-06-27 14:20:02,50.89
2856,2022-06-27 13:10:12,5.08
2855,2022-06-25 09:42:31,2162.99
2854,2022-06-24 15:58:04,479.87
2853,2022-06-24 15:57:55,479.88
2852,2022-06-24 13:13:31,265.38
2851,2022-06-24 12:29:59,3.12
2850,2022-06-24 12:10:02,0.18
2849,2022-06-24 10:31:57,0.01
2848,2022-06-23 21:09:05,329.95
2847,2022-06-23 20:04:21,8374.76
2846,2022-06-23 19:04:59,1.49
2845,2022-06-23 18:50:31,0.0
2844,2022-06-23 15:27:47,315.45
2843,2022-06-23 09:52:58,25.39
2842,2022-06-23 06:14:20,306.78
2841,2022-06-22 21:09:08,2176.78
2840,2022-06-22 20:36:54,0.87
2839,2022-06-22 16:38:03,200.06
2838,2022-06-22 12:31:38,6.9
2837,2022-06-22 12:31:38,123.74
2836,2022-06-22 12:28:43,113.06
2835,2022-06-21 19:23:46,135.4
2834,2022-06-21 13:38:45,3603.09
2833,2022-06-21 12:37:44,0.75
2832,2022-06-21 11:26:11,0.17
2831,2022-06-21 08:59:02,194.49
2830,2022-06-20 15:03:54,163.94
2829,2022-06-20 14:37:46,164.76
2828,2022-06-20 14:19:27,165.12
2827,2022-06-20 13:48:51,405.18
2826,2022-06-20 13:32:00,54.47
2825,2022-06-20 11:19:45,0.39
2824,2022-06-20 10:30:58,0.01
2823,2022-06-20 06:59:16,3.56
2822,2022-06-18 19:47:30,14.34
2821,2022-06-17 17:47:40,16.73
2820,2022-06-17 13:24:07,44.97
2819,2022-06-17 03:19:32,5871.0
2818,2022-06-16 22:19:09,1.68
2817,2022-06-16 20:52:16,61.68
2816,2022-06-16 20:10:31,205.57
2815,2022-06-16 18:42:48,97.56
2814,2022-06-16 17:44:44,0.23
2813,2022-06-16 14:55:00,7.81
2812,2022-06-16 14:33:39,424.99
2811,2022-06-16 14:11:16,1.87
2810,2022-06-16 13:09:39,164.75
2809,2022-06-16 13:08:50,69.65
2808,2022-06-16 12:20:03,311.31
2807,2022-06-16 10:33:34,1883.12
2806,2022-06-16 08:19:34,7.81
2805,2022-06-15 20:02:23,1.21
2804,2022-06-15 19:11:27,7884.86
2803,2022-06-15 14:51:26,3.16
2802,2022-06-15 13:36:27,31.13
2801,2022-06-15 09:11:19,31.0
2800,2022-06-15 07:27:28,2.29
2799,2022-06-14 23:30:06,210.2
2798,2022-06-14 21:22:51,17.14
2797,2022-06-14 18:57:19,111.91
2796,2022-06-14 17:56:07,2.14
2795,2022-06-14 15:36:58,20.05
2794,2022-06-14 14:49:35,26.6
2793,2022-06-14 12:37:40,0.62
2792,2022-06-14 10:26:57,1.09
2791,2022-06-14 09:39:12,0.28
2789,2022-06-14 03:12:28,6.56
2788,2022-06-13 20:50:12,21.0
2787,2022-06-13 20:07:02,10148.12
2786,2022-06-13 18:45:56,46.64
2785,2022-06-13 16:46:35,24.46
2784,2022-06-13 15:53:20,238.91
2783,2022-06-13 15:46:23,2.77
2782,2022-06-13 13:45:36,0.39
2781,2022-06-10 23:37:02,1.27
2780,2022-06-10 21:15:41,0.1
2779,2022-06-10 10:16:59,216.64
2778,2022-06-10 10:01:19,216.91
2777,2022-06-10 09:02:26,218.76
2776,2022-06-10 09:00:20,97.22
2775,2022-06-10 08:46:22,219.04
2774,2022-06-10 08:39:04,219.18
2773,2022-06-10 08:18:48,219.6
2772,2022-06-10 07:53:07,1255.3
2771,2022-06-09 21:21:31,134.15
2770,2022-06-09 18:40:08,1.08
2769,2022-06-09 14:21:17,7925.48
2768,2022-06-09 14:05:59,237.89
2767,2022-06-09 13:37:04,308.49
2766,2022-06-09 12:55:53,120.83
2765,2022-06-09 12:52:21,312.13
2764,2022-06-09 11:20:38,118.9
2763,2022-06-08 16:27:17,0.08
2762,2022-06-08 16:16:53,536.73
2761,2022-06-08 15:17:42,41.73
2760,2022-06-08 12:46:09,2.2
2759,2022-06-08 11:02:38,1.01
2758,2022-06-08 10:00:34,542.49
2757,2022-06-07 18:49:08,1.8
2756,2022-06-07 18:38:29,15.23
2755,2022-06-07 14:12:39,19.74
2754,2022-06-07 13:16:31,77.16
2753,2022-06-06 22:08:09,183.39
2752,2022-06-06 12:35:23,0.45
2751,2022-06-03 22:51:18,6187.48
2750,2022-06-03 22:42:17,6187.65
2749,2022-06-03 17:44:52,476.76
2748,2022-06-03 15:08:34,1842.32
2747,2022-06-03 14:38:48,452.77
2746,2022-06-03 12:44:46,1106.97
2745,2022-06-03 12:19:48,8071.83
2744,2022-06-03 12:03:51,312.29
2743,2022-06-03 04:53:32,137.12
2742,2022-06-02 20:46:16,2.6
2741,2022-06-02 19:33:55,159.54
2740,2022-06-02 16:14:12,0.38
2739,2022-06-02 15:35:05,0.99
2738,2022-06-02 14:17:54,1866.13
2737,2022-06-02 13:28:47,23.5
2736,2022-06-02 10:32:09,482.94
2735,2022-06-01 19:48:53,0.39
2734,2022-06-01 18:50:16,0.04
2733,2022-06-01 18:08:49,0.03
2731,2022-06-01 08:43:22,8123.43
2730,2022-05-31 20:28:29,4047.3
2729,2022-05-31 18:31:46,48.85
2728,2022-05-30 01:28:51,1578.1
2727,2022-05-27 22:31:32,0.19
2726,2022-05-27 13:19:50,268.26
2725,2022-05-27 13:03:06,237.5
2724,2022-05-27 09:18:41,0.12
2723,2022-05-27 00:50:59,4337.69
2722,2022-05-26 16:11:54,1.9
2721,2022-05-26 15:17:46,0.93
2720,2022-05-25 17:49:35,4247.05
2719,2022-05-25 15:29:09,0.95
2718,2022-05-24 21:46:31,1387.95
2717,2022-05-24 20:23:58,18.03
2716,2022-05-24 18:57:23,2.93
2715,2022-05-24 18:52:18,0.01
2714,2022-05-24 15:59:09,195.09
2713,2022-05-24 13:16:02,8310.88
2712,2022-05-24 12:34:31,241.82
2711,2022-05-24 12:31:52,0.01
2710,2022-05-23 20:53:25,60.11
2709,2022-05-23 16:14:17,17.36
2708,2022-05-23 12:23:38,219.47
2707,2022-05-23 10:47:28,1.55
2706,2022-05-21 20:25:48,37.95
2705,2022-05-21 18:40:24,375.17
2704,2022-05-20 10:42:34,768.05
2703,2022-05-19 20:36:54,1.33
2701,2022-05-19 18:00:43,2.35
2700,2022-05-19 17:49:30,0.74
2699,2022-05-19 17:24:28,0.13
2698,2022-05-19 16:40:56,0.02
2697,2022-05-19 15:54:08,452.86
2696,2022-05-19 15:08:47,1.68
2695,2022-05-19 15:04:57,0.02
2694,2022-05-19 14:54:10,507.12
2693,2022-05-19 14:48:07,312.66
2692,2022-05-19 12:59:12,145.54
2691,2022-05-19 00:04:22,8443.56
2690,2022-05-18 15:53:19,335.41
2689,2022-05-18 15:35:12,23.39
2688,2022-05-18 15:23:29,138.25
2687,2022-05-18 13:32:46,387.65
2686,2022-05-18 13:19:23,4.77
2685,2022-05-18 12:00:53,1.24
2684,2022-05-18 10:12:56,1.28
2683,2022-05-18 01:11:05,12.06
2682,2022-05-17 23:06:02,0.85
2681,2022-05-17 21:49:02,1.13
2680,2022-05-17 21:08:35,0.34
2679,2022-05-17 20:54:45,14.53
2678,2022-05-17 20:48:47,0.71
2677,2022-05-17 12:56:53,10.09
2676,2022-05-17 12:53:43,1.94
2675,2022-05-17 09:42:25,50.62
2674,2022-05-16 23:50:16,13.03
2673,2022-05-16 23:00:22,0.69
2672,2022-05-16 22:54:16,1.37
2671,2022-05-16 22:48:50,0.05
2670,2022-05-13 22:08:33,257.52
2669,2022-05-13 21:53:20,0.84
2668,2022-05-13 19:42:21,1.41
2667,2022-05-13 17:10:20,2.38
2666,2022-05-13 15:15:37,69.02
2665,2022-05-13 13:20:19,5.04
2664,2022-05-13 12:12:07,0.33
2663,2022-05-13 09:42:48,97.07
2662,2022-05-13 09:20:21,506.1
2661,2022-05-12 21:15:04,0.03
2660,2022-05-12 21:10:38,0.09
2659,2022-05-12 21:07:26,0.19
2658,2022-05-12 21:01:59,0.01
2657,2022-05-12 19:09:20,1.85
2656,2022-05-12 19:07:53,0.72
2655,2022-05-12 18:26:57,0.15
2654,2022-05-12 18:19:53,1.29
2653,2022-05-12 17:37:44,0.58
2652,2022-05-12 14:30:59,626.25
2651,2022-05-12 13:04:00,5.34
2649,2022-05-12 12:47:46,3.39
2648,2022-05-12 00:02:02,2.42
2647,2022-05-11 15:50:12,17.38
2646,2022-05-11 14:04:38,866.97
2645,2022-05-11 14:00:13,0.02
2644,2022-05-11 09:52:18,12.37
2643,2022-05-10 21:01:42,1.24
2642,2022-05-10 20:43:24,141.21
2641,2022-05-10 17:18:36,1.2
2640,2022-05-10 14:38:29,0.78
2639,2022-05-10 14:34:16,0.03
2638,2022-05-10 14:00:32,23.81
2637,2022-05-10 12:09:33,1.84
2636,2022-05-10 10:03:23,720.22
2635,2022-05-10 05:58:25,391.96
2634,2022-05-09 23:25:19,13.46
2633,2022-05-09 19:56:50,0.84
2632,2022-05-09 19:08:32,0.77
2631,2022-05-09 13:03:25,50.15
2630,2022-05-09 10:57:06,12.53
2629,2022-05-09 10:41:56,0.25
2628,2022-05-09 06:53:37,26.67
2627,2022-05-08 09:55:58,23.51
2626,2022-05-06 19:20:42,1.67
2623,2022-05-06 14:05:20,146.0
2622,2022-05-06 10:56:21,94.64
2621,2022-05-06 09:13:10,74.06
2620,2022-05-06 02:18:47,523.75
2619,2022-05-05 19:53:14,1.57
2618,2022-05-05 10:24:43,96.85
2617,2022-05-05 07:10:36,2.0
2616,2022-05-04 20:32:16,10.99
2614,2022-05-04 13:07:07,24.25
2613,2022-05-04 09:39:22,0.86
2611,2022-05-03 14:21:22,52.86
2610,2022-05-03 12:47:08,20.48
2609,2022-05-03 12:39:11,78.64
2608,2022-05-03 12:25:25,143.9
2607,2022-05-03 10:42:47,22.55
2605,2022-05-02 21:18:02,92.92
2604,2022-05-02 19:25:45,70.47
2603,2022-05-02 17:40:57,222.32
2602,2022-05-02 15:29:16,0.9
2601,2022-05-02 15:25:15,0.03
2600,2022-05-01 17:30:39,17.06
2599,2022-04-29 19:58:25,62.65
2598,2022-04-29 18:11:43,2.61
2597,2022-04-29 17:19:43,8906.85
2596,2022-04-29 16:16:55,0.23
2595,2022-04-29 14:08:29,9.06
2594,2022-04-28 22:17:36,66.62
2593,2022-04-28 18:01:32,4891.57
2592,2022-04-28 13:39:58,173.85
2590,2022-04-27 19:33:20,0.95
2589,2022-04-27 13:52:37,171.9
2588,2022-04-26 19:17:11,0.89
2587,2022-04-26 18:19:36,2.23
2586,2022-04-26 16:10:27,27.2
2585,2022-04-26 15:32:20,1.34
2584,2022-04-26 14:35:51,22.48
2583,2022-04-26 12:33:33,0.39
2582,2022-04-25 18:40:15,1.13
2581,2022-04-25 16:11:11,25.84
2580,2022-04-25 15:31:01,2.54
2579,2022-04-25 14:37:35,3.97
2578,2022-04-24 07:33:42,82.02
2577,2022-04-24 06:13:08,3.42
2575,2022-04-22 15:46:38,0.06
2574,2022-04-22 14:46:47,0.85
2573,2022-04-22 06:58:06,5.17
2572,2022-04-21 21:58:35,187.89
2571,2022-04-21 18:51:29,0.77
2570,2022-04-21 14:55:55,3.86
2569,2022-04-20 16:57:58,3.19
2568,2022-04-20 13:06:28,169.84
2567,2022-04-20 11:32:57,5.38
2566,2022-04-19 23:17:56,186.4
2565,2022-04-19 22:36:25,1.38
2564,2022-04-19 18:40:36,350.55
2563,2022-04-19 15:38:12,6.92
2562,2022-04-19 14:58:22,7.48
2561,2022-04-19 10:26:33,73.53
2560,2022-04-18 21:57:02,0.01
2559,2022-04-18 09:54:08,0.79
2558,2022-04-18 07:51:19,7.24
2556,2022-04-14 21:06:00,93.33
2555,2022-04-14 19:59:32,285.8
2554,2022-04-14 18:44:17,160.65
2553,2022-04-14 17:01:51,0.34
2552,2022-04-14 00:00:46,15.8
2551,2022-04-13 22:03:31,1.93
2550,2022-04-13 21:54:58,0.08
2549,2022-04-13 19:44:02,2.28
2548,2022-04-13 19:38:27,795.24
2547,2022-04-13 17:15:39,0.12
2546,2022-04-13 14:26:36,5.19
2545,2022-04-12 18:35:03,167.39
2544,2022-04-12 13:20:51,9318.8
2542,2022-04-11 17:37:11,23.44
2541,2022-04-11 06:02:14,56.36
2540,2022-04-09 11:53:06,51.78
2539,2022-04-08 19:17:04,254.86
2538,2022-04-08 18:36:03,1.29
2536,2022-04-08 00:35:33,15.12
2535,2022-04-08 00:01:30,15.69
2534,2022-04-07 21:03:25,599.43
2533,2022-04-07 20:06:12,119.78
2532,2022-04-07 19:59:00,524.55
2531,2022-04-07 19:06:32,16.33
2530,2022-04-07 19:04:08,20.22
2529,2022-04-07 13:23:34,1.17
2528,2022-04-07 13:15:35,532.9
2527,2022-04-06 10:24:58,0.29
2526,2022-04-06 09:34:05,696.77
2525,2022-04-06 05:11:50,3.91
2524,2022-04-05 19:34:36,38.51
2523,2022-04-05 17:28:43,1.32
2522,2022-04-05 10:14:45,1.28
2521,2022-04-05 05:49:51,27.07
2520,2022-04-04 23:39:16,88.93
2519,2022-04-04 13:41:22,0.85
2518,2022-04-04 13:15:40,343.21
2517,2022-04-01 18:13:06,0.81
2516,2022-04-01 18:09:37,0.01
2515,2022-04-01 13:41:49,4.18
2514,2022-04-01 10:27:49,1.14
2513,2022-04-01 09:30:59,73.96
2512,2022-03-31 19:51:36,2.29
2511,2022-03-31 18:20:56,1.03
2510,2022-03-31 17:50:34,0.06
2509,2022-03-31 16:19:32,0.08
2508,2022-03-31 15:23:25,0.91
2507,2022-03-31 12:59:58,195.47
2506,2022-03-31 06:57:49,9.35
2505,2022-03-30 20:44:07,19.66
2504,2022-03-30 17:22:50,2.69
2503,2022-03-30 17:06:05,0.23
2502,2022-03-30 17:01:12,0.15
2501,2022-03-30 11:23:08,142.75
2500,2022-03-29 19:53:24,61.62
2499,2022-03-28 18:53:31,46.0
2498,2022-03-28 18:39:27,1.24
2497,2022-03-28 17:35:10,720.76
2495,2022-03-28 15:15:27,3.26
2494,2022-03-25 23:44:44,297.95
2493,2022-03-25 18:10:19,0.22
2492,2022-03-25 17:23:26,1.97
2491,2022-03-25 15:55:56,724.33
2490,2022-03-25 12:14:17,813.04
2489,2022-03-25 10:23:06,743.73
2488,2022-03-25 06:10:34,3.69
2487,2022-03-24 20:15:12,21.01
2486,2022-03-24 18:42:32,22.44
2485,2022-03-24 11:01:56,940.37
2483,2022-03-24 04:38:45,4.75
2482,2022-03-23 20:11:36,23.42
2481,2022-03-23 12:36:24,0.4
2480,2022-03-22 20:18:35,47.72
2479,2022-03-22 18:40:25,143.9
2478,2022-03-22 18:40:19,2.18
2477,2022-03-22 12:29:33,2.11
2476,2022-03-22 11:17:08,6.97
2475,2022-03-22 10:19:39,683.56
2474,2022-03-22 09:28:23,770.1
2473,2022-03-21 14:39:35,3.38
2471,2022-03-21 11:00:05,771.7
2470,2022-03-21 09:59:12,721.58
2469,2022-03-21 05:35:17,227.31
2468,2022-03-17 18:43:01,0.33
2466,2022-03-17 09:23:43,361.02
2465,2022-03-17 05:05:43,7.96
2464,2022-03-16 20:16:36,142.06
2463,2022-03-16 14:52:05,548.75
2462,2022-03-16 13:00:08,1894.44
2461,2022-03-16 11:23:24,958.46
2460,2022-03-16 00:54:25,9.62
2459,2022-03-15 17:12:38,19.82
2458,2022-03-15 15:59:17,1.1
2457,2022-03-15 14:58:43,0.63
2456,2022-03-14 22:07:12,0.68
2455,2022-03-14 22:02:39,15.25
2454,2022-03-14 21:52:07,0.85
2453,2022-03-14 19:49:53,162.76
2452,2022-03-14 18:05:15,4.65
2451,2022-03-14 13:33:46,246.04
2450,2022-03-12 19:29:09,238.75
2449,2022-03-12 14:09:25,244.31
2448,2022-03-11 21:23:49,85.66
2447,2022-03-11 20:50:13,0.42
2446,2022-03-11 20:29:38,1.42
2445,2022-03-11 18:07:48,2.47
2444,2022-03-11 17:37:37,0.24
2442,2022-03-11 15:30:49,0.07
2441,2022-03-11 11:17:48,1.83
2440,2022-03-10 19:49:56,0.02
2439,2022-03-10 19:42:28,0.09
2438,2022-03-10 18:00:44,1.47
2437,2022-03-10 15:35:47,0.4
2436,2022-03-10 15:06:47,0.01
2435,2022-03-10 12:31:11,1433.06
2434,2022-03-10 10:14:49,26.77
2433,2022-03-09 23:23:12,0.7
2432,2022-03-09 21:53:50,12.8
2431,2022-03-09 11:47:15,9.14
2430,2022-03-09 07:43:04,3.96
2429,2022-03-09 00:08:20,22.38
2427,2022-03-08 15:47:58,645.93
2426,2022-03-08 15:02:49,32.1
2425,2022-03-08 13:46:27,552.16
2424,2022-03-08 09:59:11,3.01
2423,2022-03-07 22:51:57,1.17
2422,2022-03-07 18:28:34,1345.83
2421,2022-03-07 18:28:25,1345.83
2420,2022-03-07 17:21:59,16.52
2419,2022-03-07 13:24:46,2.37
2418,2022-03-07 11:22:27,3892.26
2416,2022-03-05 11:50:38,47.45
2415,2022-03-05 05:54:53,108.67
2413,2022-03-04 13:17:19,2.16
2411,2022-03-03 22:47:29,1460.54
2410,2022-03-03 21:08:13,0.0
2409,2022-03-03 19:24:36,306.44
2408,2022-03-03 19:13:59,671.05
2407,2022-03-03 18:10:28,1.39
2406,2022-03-03 18:07:49,1.44
2405,2022-03-03 16:17:47,20.9
2404,2022-03-03 15:53:07,0.64
2403,2022-03-03 11:51:32,503.01
2402,2022-03-03 05:57:23,9.0
2401,2022-03-02 19:07:39,1.54
